Customer ID,Date,Delivery Time (Minutes),Estimated Time to Delivery (Minutes),Delivery Meal Name,Location,Delivery Temperature,Desired Temperature,Customer Class Subscription,Monthly Premium,Location Code,Meal Quantity,Gender,Meal Price,Quantity,Claims,Refunded,Refunded Customer,Open Complaints,Amount Refunded,Location Coordinates,Weather Conditions,Feedback
efa0b55a-dc91-4a8e-a96f-bbf84d36a18b,6/9/2023,17,31,Kebab,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Small,M,59.65,5,3,2,0,1,8.52,"(43.7, -79.42)",Rainy,Bad
cb5e3736-1b91-4adb-b3c0-8dcdfb485335,10/8/2023,50,24,Tacos,"Toronto, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,62.74,5,1,2,2,1,8.96,"(43.7, -79.42)",Snow,Bad
aee5f6b2-c306-4e00-a7cc-f6dc6f3c1617,7/12/2023,44,23,Donuts,"Hamilton, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,F,30.58,4,0,2,1,0,5.1,"(43.26, -79.87)",Snow,Good
5a26a674-894b-44a6-99c4-72b78625d600,9/8/2023,38,43,Dumplings,"Oshawa, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,F,14.07,5,3,0,2,0,2.81,"(43.89, -78.86)",Sunny,Bad
cc50117c-1b77-4332-9021-056b35dafed5,4/16/2023,44,28,Noodles,"Ottawa, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Small,M,50.69,5,3,0,1,1,10.14,"(45.42, -75.69)",Snow,Bad
e9c39668-d818-4b4b-8ec9-c602d9a1eb78,6/15/2023,24,32,Waffles,"Niagara Falls, Ontario, Canada",Cold,Cold,Premium,27,Suburban,Large,F,38.61,4,3,2,1,1,6.43,"(43.08, -79.07)",Windy,Good
3c6cf212-6fa9-419f-9d6b-b033c2e86297,10/18/2023,45,25,Quiche,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,F,77.74,5,3,2,2,0,11.11,"(43.7, -79.42)",Snow,Bad
9e572a6e-398e-4a71-84c6-d511e2240897,10/25/2023,48,30,Kebab,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,F,46.18,1,3,2,0,1,15.39,"(43.7, -79.42)",Sunny,Bad
6e643ef7-2012-43ac-a26b-31a3ae9b6737,7/17/2023,56,35,Sashimi,"Niagara Falls, Ontario, Canada",Cold,Cold,Premium,27,Urban,Large,M,100.07,5,0,2,1,0,14.3,"(43.08, -79.07)",Sunny,Good
143a2388-e1ab-44b3-8332-f3288c1ad24b,12/22/2023,59,41,Dumplings,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,75.12,3,3,2,2,1,15.02,"(43.7, -79.42)",Windy,Good
06ff620d-604c-46ca-809e-cb42f0c5b066,10/10/2023,22,42,Quiche,"Barrie, Ontario, Canada",Hot,Hot,Basic,14,Rural,Small,M,104.1,5,2,2,0,1,14.87,"(44.39, -79.69)",Windy,Good
1fe31728-88ec-40b9-8f63-1c8891ed2ffe,9/19/2023,31,26,Omelette,"Hamilton, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Small,M,26.48,5,3,2,0,0,3.78,"(43.26, -79.87)",Snow,Bad
703b453d-6803-4527-89b3-fbff9d7b715e,8/11/2023,55,51,Omelette,"Kingston, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,88.56,5,2,0,2,1,17.71,"(44.23, -76.48)",Snow,Good
71502b84-61ed-4c3d-836a-547d94ab0ba4,5/15/2023,27,57,Omelette,"Hamilton, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,103.27,3,2,1,0,0,25.82,"(43.26, -79.87)",Rainy,Good
c9e03cae-e7de-4c59-bfe9-2f0c24566b33,3/4/2023,57,59,Donuts,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,F,114.44,3,3,2,0,0,22.89,"(43.7, -79.42)",Snow,Good
867e2a6e-cf84-4df4-a0f8-68eb3b1bde86,10/17/2023,57,24,Meat Pie,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,57.07,3,1,2,2,0,11.41,"(43.7, -79.42)",Snow,Good
35facd96-dc6e-4336-a1f2-6d3a5090b669,2/17/2023,21,60,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,32.29,5,2,0,1,1,6.46,"(43.7, -79.42)",Sunny,Good
63de76b6-0649-47e3-9606-6013c32e9a22,11/3/2023,28,25,Omelette,"Oakville, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,85.34,5,1,2,1,0,12.19,"(43.45, -79.68)",Snow,Bad
6ed8266d-dd24-4f5f-9f7b-a05217d3c7f9,5/16/2023,47,21,Sausage Roll,"Toronto, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,F,12.99,5,2,0,1,1,2.6,"(43.7, -79.42)",Sunny,Bad
7a61680b-3ae3-4c75-a8ac-90f1ee715924,5/5/2023,56,23,Sushi,"Mississauga, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,F,24.61,4,1,2,0,0,4.1,"(43.59, -79.64)",Snow,Bad
862e1605-9fa6-4a23-9e55-374f3e55d90d,11/16/2023,56,42,Sausage Roll,"Niagara Falls, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,26.37,5,3,1,2,0,4.4,"(43.08, -79.07)",Rainy,Good
4b7b38f5-0685-4556-8170-ba4c67fba567,5/25/2023,17,42,Omelette,"Ottawa, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,96.54,1,2,2,2,1,32.18,"(45.42, -75.69)",Sunny,Bad
e212afb9-4597-4a50-a27c-11f53593fefa,3/22/2023,24,22,Noodles,"Guelph, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,M,41.02,1,0,0,1,1,41.02,"(43.54, -80.25)",Rainy,Bad
df6a2c2b-83c8-4a8d-980e-cdd88ac514bb,1/6/2024,33,43,Omelette,"Milton, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,40.3,5,3,1,2,0,6.72,"(43.52, -79.88)",Windy,Bad
3b0afde1-d39c-4f7a-9a58-c009cae908e4,9/30/2023,35,26,Steak,"Ottawa, Ontario, Canada",Hot,Hot,Premium,27,Rural,Small,F,48.7,5,3,1,2,1,8.12,"(45.42, -75.69)",Sunny,Good
42e79831-877f-4155-a48f-1a690b94686e,9/20/2023,15,32,Noodles,"Ottawa, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,36.31,1,1,2,0,1,12.1,"(45.42, -75.69)",Rainy,Good
048a2ccc-8ef7-43d6-87de-2b4700ce6e10,2/14/2024,59,30,Fried Chicken,"Kingston, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,81.28,1,1,0,1,1,81.28,"(44.23, -76.48)",Snow,Good
a40f08a7-2306-4d49-aca3-1af0d81bffc1,5/11/2023,46,45,Pizza,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,13.07,4,1,2,2,0,2.18,"(43.7, -79.42)",Snow,Good
7dc1e085-7ad7-475f-ba8f-f0e13589eab5,9/14/2023,38,43,Noodles,"Richmond Hill, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,46.08,4,2,0,1,1,11.52,"(43.88, -79.44)",Sunny,Good
89eff6fc-d3ca-4be2-9f00-f9774239d70b,8/22/2023,50,21,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,82.11,5,3,0,2,1,16.42,"(43.7, -79.42)",Windy,Good
935f82c8-9193-4af2-8f19-13e7a458b950,12/7/2023,57,57,Fried Chicken,"Thunder Bay, Ontario, Canada",Hot,Cold,Premium,27,Urban,Small,F,27.97,3,3,2,1,0,5.59,"(48.38, -89.25)",Snow,Bad
b54c3f7d-5147-467c-b6be-71a77d56e5f8,4/30/2023,40,54,Quiche,"Guelph, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Small,M,52.76,5,3,2,0,1,7.54,"(43.54, -80.25)",Rainy,Bad
e66fe162-f7d9-47b9-afbc-c7a02857345a,9/25/2023,29,35,Tacos,"Ottawa, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,114.84,4,3,0,0,0,28.71,"(45.42, -75.69)",Rainy,Bad
762ccc4c-2d1e-46e5-b77b-32e1f1b2cab2,9/15/2023,54,32,Pasta,"London, Ontario, Canada",Cold,Hot,Basic,14,Urban,Small,M,20.88,1,3,2,1,1,6.96,"(42.98, -81.23)",Snow,Bad
d33828c0-d73b-479e-95c8-f4b8851c2648,9/30/2023,36,21,Tacos,"Hamilton, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,99.53,4,3,2,0,0,16.59,"(43.26, -79.87)",Windy,Good
fa32fa7f-e666-450e-b7fc-15b8eb752901,4/26/2023,42,24,Meat Pie,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,16.98,1,3,2,2,0,5.66,"(43.7, -79.42)",Windy,Good
25368bc5-24d2-483b-b234-4544fc676ce5,5/5/2023,60,44,Noodles,"Burlington, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,F,75.4,4,1,2,0,0,12.57,"(43.36, -79.82)",Windy,Bad
431ea00d-3ea5-495f-8128-84f516ac637a,3/12/2023,33,20,Noodles,"Kingston, Ontario, Canada",Hot,Cold,Basic,14,Suburban,Large,F,79.14,4,3,2,0,0,13.19,"(44.23, -76.48)",Sunny,Bad
b211c597-939b-4c01-85bf-1c8fb814c7b1,8/15/2023,22,58,Burrito,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Small,M,105.68,1,3,2,0,0,35.23,"(43.7, -79.42)",Sunny,Bad
473a7b10-2577-4c2d-be09-38932b4e6815,6/12/2023,58,32,Kebab,"Burlington, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,F,97.85,1,1,2,2,1,32.62,"(43.36, -79.82)",Snow,Bad
ae89761c-2704-47cc-8546-a0e3702b26d3,2/24/2023,46,20,Sushi,"Kingston, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,F,63.6,5,3,2,0,0,9.09,"(44.23, -76.48)",Sunny,Good
63df0af3-9e4f-4c7d-8f62-5998e2290908,11/13/2023,16,32,Dumplings,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,51.37,3,3,2,2,0,10.27,"(43.7, -79.42)",Snow,Good
c81330cf-dfab-451e-b3fb-e8c0b3b1dd34,10/20/2023,53,32,Dumplings,"Toronto, Ontario, Canada",Cold,Cold,Premium,27,Suburban,Large,M,36.76,1,1,2,1,0,12.25,"(43.7, -79.42)",Snow,Good
e34f0fe9-fd96-45b9-8286-7f7846b41fb4,5/29/2023,41,43,Meat Pie,"Toronto, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,M,32.91,4,2,0,2,0,8.23,"(43.7, -79.42)",Sunny,Bad
29d21dc4-52c0-4e00-b706-e4095f2c7d41,9/16/2023,26,54,Pizza,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,34.32,3,3,2,2,0,6.86,"(43.7, -79.42)",Snow,Good
fd1524cc-72be-4087-b4a3-2de441e41b49,9/16/2023,45,56,Pancakes,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Small,M,56.97,2,1,0,1,0,28.48,"(43.7, -79.42)",Windy,Bad
7597c65f-dd8d-4af6-a4ca-9fcd9f0e798d,6/11/2023,17,60,Noodles,"Niagara Falls, Ontario, Canada",Cold,Hot,Basic,14,Suburban,Large,F,64.9,1,2,0,2,1,64.9,"(43.08, -79.07)",Snow,Bad
f3dcd2a6-9fa6-4feb-a4d3-f45455869231,12/26/2023,37,22,Omelette,"Brampton, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,98.33,3,2,2,0,1,19.67,"(43.68, -79.76)",Rainy,Good
c8b480e7-99be-4548-9d78-2ef995130e72,11/7/2023,32,35,Omelette,"Toronto, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,M,102.75,5,3,2,1,1,14.68,"(43.7, -79.42)",Rainy,Good
431ed230-fbee-45bc-8d20-6ac9d7ff3aa5,3/18/2023,16,44,Kebab,"Thunder Bay, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,F,88.22,3,1,2,2,1,17.64,"(48.38, -89.25)",Snow,Bad
6c656018-6bcb-473a-896f-4aec0ac4ae35,7/29/2023,37,58,Donuts,"Toronto, Ontario, Canada",Hot,Cold,Basic,14,Rural,Large,M,55.39,3,1,0,0,1,18.46,"(43.7, -79.42)",Sunny,Bad
41d46632-c19a-469c-b49b-a5152191602e,6/19/2023,41,42,Noodles,"Barrie, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,112.93,3,3,2,2,1,22.59,"(44.39, -79.69)",Rainy,Good
fe2e1cb2-4f8e-4c70-bcdb-01daba99e0a5,6/23/2023,50,24,Omelette,"London, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,F,28.14,4,2,0,2,0,7.04,"(42.98, -81.23)",Snow,Bad
64c1be4d-26ca-4484-a03e-2b6a6b153b3c,6/22/2023,46,49,Omelette,"Cambridge, Ontario, Canada",Hot,Cold,Basic,14,Suburban,Large,M,86.7,5,1,2,1,1,12.39,"(43.36, -80.31)",Snow,Bad
b435551b-2f88-413f-b5d0-193043cb51e2,12/12/2023,41,36,Noodles,"Hamilton, Ontario, Canada",Cold,Cold,Basic,14,Urban,Small,M,95.04,3,2,2,0,1,19.01,"(43.26, -79.87)",Windy,Good
4e424e8f-61d7-45dc-b30b-4fb5690e7fc0,6/17/2023,24,50,Pancakes,"Ottawa, Ontario, Canada",Cold,Hot,Premium,27,Urban,Small,M,104.95,1,3,2,1,1,34.98,"(45.42, -75.69)",Sunny,Bad
5344c4f4-5d5c-4d83-8d74-61ab4dee7c7e,3/24/2023,48,34,Fried Chicken,"Kingston, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,F,70.66,3,3,2,1,1,14.13,"(44.23, -76.48)",Snow,Good
82392ebf-0a7a-40b7-b044-d46e1c52272c,5/26/2023,57,50,Tacos,"Kitchener, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,96.22,5,3,0,2,0,19.24,"(43.45, -80.49)",Rainy,Good
0397ac95-0264-42f6-a7e3-6319aabd94a3,12/11/2023,49,33,Sashimi,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,F,56.26,1,1,2,1,0,18.75,"(43.7, -79.42)",Snow,Good
8d34d778-28aa-4366-87b9-9c35e699cb28,4/14/2023,43,37,Sushi,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,75.19,3,2,2,2,1,15.04,"(43.7, -79.42)",Snow,Good
6fa29929-e539-4836-849d-05b137ee40cd,6/6/2023,21,55,Pizza,"Toronto, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,M,28.16,5,3,2,2,1,4.02,"(43.7, -79.42)",Sunny,Good
4e6f88e7-8b8b-4dd7-8c6c-8a4cb7b88a4f,4/12/2023,37,23,Pancakes,"Barrie, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,60.8,2,3,2,0,1,15.2,"(44.39, -79.69)",Sunny,Bad
12cbf41c-f59e-4d2e-a58f-75bdfc6faa34,6/10/2023,58,52,Steak,"Milton, Ontario, Canada",Hot,Cold,Premium,27,Urban,Small,M,98.76,5,3,1,1,0,16.46,"(43.52, -79.88)",Snow,Bad
84154416-a8a5-4fdc-946c-7e32541641c2,7/10/2023,58,46,Pasta,"Kingston, Ontario, Canada",Hot,Hot,Premium,27,Rural,Large,M,41.26,4,3,1,2,1,8.25,"(44.23, -76.48)",Windy,Good
0a0a862a-b995-4211-8339-954cf3f90441,7/3/2023,59,31,Tacos,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,72.96,5,1,2,1,1,10.42,"(43.7, -79.42)",Snow,Good
9c798072-c227-4fd0-bc5b-193f524a3a1d,10/31/2023,34,44,Donuts,"Barrie, Ontario, Canada",Cold,Hot,Basic,14,Suburban,Large,F,101.48,5,1,2,1,1,14.5,"(44.39, -79.69)",Sunny,Bad
2f11df87-f974-4a31-80c1-f2abd33a18c3,9/9/2023,44,49,Quiche,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,57.81,2,3,2,2,1,14.45,"(43.7, -79.42)",Rainy,Good
7eea4eb3-f3c7-43f1-8f50-da2c47d33e37,11/4/2023,18,22,Sausage Roll,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,36.25,2,0,2,1,1,9.06,"(43.7, -79.42)",Snow,Good
73e66038-31c4-45ce-a107-bc5988a73ec8,9/30/2023,24,59,Omelette,"London, Ontario, Canada",Hot,Cold,Premium,27,Urban,Large,M,119.28,3,3,2,1,1,23.86,"(42.98, -81.23)",Snow,Bad
f81327c9-9834-44be-9e97-f70242e9c8b0,1/25/2024,20,54,Pasta,"Cambridge, Ontario, Canada",Hot,Cold,Premium,27,Rural,Small,M,63.6,5,3,2,2,1,9.09,"(43.36, -80.31)",Windy,Bad
acbbcda9-ec7b-44cf-8250-f481077bb49a,5/7/2023,31,47,Steak,"Hamilton, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,103.81,3,0,1,1,0,25.95,"(43.26, -79.87)",Snow,Bad
83d81008-f4f7-4cfa-8692-63eb2638aa76,4/16/2023,26,45,Burrito,"Vaughan, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,103.99,4,3,0,0,0,26,"(43.84, -79.51)",Snow,Good
5cdd870c-bfbb-4b22-b6fa-e5eeea5071e8,10/27/2023,32,33,Noodles,"Cambridge, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,108.04,2,3,1,1,0,36.01,"(43.36, -80.31)",Windy,Good
1c3dc59b-2bf9-45a0-90a4-c361c04cfb8b,4/20/2023,20,26,Pasta,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Small,M,111.58,4,1,0,2,0,27.89,"(43.7, -79.42)",Snow,Good
ab6d6c65-2917-452d-bdef-024bb08bbba7,8/24/2023,17,60,Pasta,"Niagara Falls, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Large,M,50.8,5,2,2,1,1,7.26,"(43.08, -79.07)",Snow,Bad
395e3223-4b1b-447e-9124-2d6a17aaa60d,8/24/2023,40,29,Fried Chicken,"London, Ontario, Canada",Cold,Cold,Basic,14,Suburban,Large,M,20.13,5,3,2,2,1,2.88,"(42.98, -81.23)",Windy,Good
dc53f1eb-ad36-43a3-8455-a53c97da85b5,6/7/2023,46,55,Pasta,"Oakville, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,F,23.29,1,3,1,1,0,11.64,"(43.45, -79.68)",Snow,Good
eaa4dc82-aaba-4f62-ae97-f1d2c300831c,6/8/2023,16,49,Sushi,"Barrie, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,15.11,1,3,2,0,0,5.04,"(44.39, -79.69)",Sunny,Good
0a1aa1a0-cb46-45a0-9a34-a2225514dd41,9/26/2023,58,41,Steak,"Markham, Ontario, Canada",Hot,Cold,Basic,14,Rural,Small,M,101.2,4,3,0,1,1,25.3,"(43.88, -79.27)",Rainy,Bad
2ac1ddd3-28b1-4265-8bd9-5ddd1142e41a,2/2/2024,26,60,Kebab,"Mississauga, Ontario, Canada",Hot,Hot,Premium,27,Rural,Small,M,65.78,1,3,2,2,0,21.93,"(43.59, -79.64)",Snow,Good
30444b70-e564-49a6-b795-6ef719f491fa,12/19/2023,46,39,Noodles,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,M,71.78,5,1,2,1,1,10.25,"(43.7, -79.42)",Snow,Bad
d4b58ed5-3b6d-46a5-bd76-af724fe02082,11/2/2023,21,27,Sausage Roll,"Niagara Falls, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,F,32.4,3,2,2,2,0,6.48,"(43.08, -79.07)",Snow,Good
f7585a38-ca91-41fb-aa8c-7b202de3cc54,8/31/2023,41,27,Sashimi,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Rural,Large,M,34.45,3,3,1,0,1,8.61,"(43.7, -79.42)",Snow,Bad
dc128e14-a589-4376-9f5c-596894d517ef,5/5/2023,31,45,Dumplings,"Guelph, Ontario, Canada",Hot,Hot,Premium,27,Rural,Small,M,18.99,5,2,2,1,0,2.71,"(43.54, -80.25)",Snow,Good
7811444e-562e-4c72-a6a9-ff046420f357,12/28/2023,27,25,Burrito,"London, Ontario, Canada",Cold,Hot,Premium,27,Suburban,Small,M,81.39,1,1,2,1,1,27.13,"(42.98, -81.23)",Snow,Bad
d3730571-f1a5-4768-8e52-823c7e5dd173,10/23/2023,51,37,Pizza,"Sudbury, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,F,27.19,5,2,2,0,1,3.88,"(46.49, -80.99)",Snow,Good
9164467e-8698-412a-b26b-9687d167780b,4/1/2023,24,44,Donuts,"Vaughan, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,83.4,1,1,2,2,1,27.8,"(43.84, -79.51)",Snow,Good
6b7dd7ee-3998-4b13-8c02-04e5800140d8,7/31/2023,60,52,Noodles,"Markham, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Small,M,34.13,3,1,2,1,0,6.83,"(43.88, -79.27)",Windy,Good
d2065f6d-00c2-4936-beb0-daa3392c8aeb,5/7/2023,24,53,Sushi,"Mississauga, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,M,25.13,3,3,2,1,0,5.03,"(43.59, -79.64)",Snow,Bad
c8717a57-58bf-43ff-8c46-e7803abd0c88,9/22/2023,40,51,Dumplings,"Burlington, Ontario, Canada",Hot,Cold,Basic,14,Urban,Small,M,35.76,1,1,2,1,0,11.92,"(43.36, -79.82)",Rainy,Bad
97b46366-a3b1-4bee-a59f-efebbf82a2e1,5/9/2023,16,58,Noodles,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,M,37.93,4,2,1,2,1,7.59,"(43.7, -79.42)",Sunny,Good
0d59c4e9-66cf-474b-8b36-dc4360c1201d,5/23/2023,29,26,Omelette,"Kingston, Ontario, Canada",Hot,Hot,Basic,14,Suburban,Large,M,37.83,3,2,0,2,1,12.61,"(44.23, -76.48)",Snow,Good
01e6e8b9-6a4e-4394-b6c0-7de3f035b775,6/10/2023,50,46,Omelette,"Toronto, Ontario, Canada",Cold,Hot,Premium,27,Urban,Large,F,113.96,2,1,2,0,1,28.49,"(43.7, -79.42)",Windy,Bad
50b52492-368d-4ce0-a48a-904155c3560b,11/30/2023,45,30,Dumplings,"Toronto, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,F,26.02,5,1,2,1,0,3.72,"(43.7, -79.42)",Sunny,Good
e114c5ea-792d-4be5-a97a-0b441c259e5e,4/3/2023,48,23,Noodles,"Toronto, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,38.4,4,1,2,0,1,6.4,"(43.7, -79.42)",Snow,Good
1b284ada-a65b-43ab-b5f9-730a6ab250fa,9/17/2023,18,23,Pizza,"Mississauga, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,57.86,4,3,2,1,1,9.64,"(43.59, -79.64)",Sunny,Good
e28c0b3a-1899-44c4-8a4b-49dfc232e7d2,4/26/2023,28,46,Donuts,"Toronto, Ontario, Canada",Cold,Hot,Basic,14,Urban,Large,M,47.65,3,0,1,2,1,11.91,"(43.7, -79.42)",Snow,Bad
d3477fc8-cd53-4f63-ac65-46b6dd4957f5,10/12/2023,43,46,Tacos,"Oshawa, Ontario, Canada",Cold,Cold,Basic,14,Suburban,Large,M,102.21,4,0,2,2,0,17.04,"(43.89, -78.86)",Snow,Good
a39bbfb8-80af-46b0-9f6a-693b4ac41258,11/17/2023,54,43,Burrito,"Sudbury, Ontario, Canada",Hot,Cold,Premium,27,Suburban,Large,F,28.83,3,1,1,2,1,7.21,"(46.49, -80.99)",Snow,Bad
b74a1a58-7bf2-41fd-8234-cf03b9688c3b,12/3/2023,25,51,Pasta,"Barrie, Ontario, Canada",Hot,Hot,Premium,27,Suburban,Large,M,77.5,5,1,2,1,1,11.07,"(44.39, -79.69)",Windy,Good
f3e4e3a7-e675-4cc0-8d30-45d57e7210f0,1/18/2024,48,29,Noodles,"Thunder Bay, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,12.73,5,1,2,2,1,1.82,"(48.38, -89.25)",Snow,Good
78532c39-0687-4944-ab7c-2a69427cfd4e,8/25/2023,21,48,Omelette,"Kingston, Ontario, Canada",Cold,Hot,Premium,27,Urban,Small,M,79.8,2,3,2,2,1,19.95,"(44.23, -76.48)",Windy,Bad
47050218-f2dc-45cc-b62f-4f0edd29cb95,7/14/2023,60,57,Meat Pie,"Barrie, Ontario, Canada",Hot,Hot,Premium,27,Urban,Small,M,33.48,3,1,1,1,0,8.37,"(44.39, -79.69)",Snow,Good
063e34a8-f7ff-4df8-b455-55a551f244ad,6/7/2023,20,32,Pancakes,"Toronto, Ontario, Canada",Hot,Cold,Basic,14,Urban,Large,M,97.13,1,3,2,1,0,32.38,"(43.7, -79.42)",Sunny,Bad
3a055414-099f-4dfd-af6e-39e26321b70b,10/19/2023,23,24,Tacos,"Thunder Bay, Ontario, Canada",Cold,Cold,Basic,14,Urban,Large,M,67.97,2,3,2,2,1,16.99,"(48.38, -89.25)",Snow,Good
3523aaf2-4872-4cec-a260-bc47098dfe45,2/8/2024,25,31,Pizza,"Ottawa, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,79.13,5,2,0,0,1,15.83,"(45.42, -75.69)",Windy,Good
a7ac6db8-f961-4995-b05a-2fc0631d7fc1,9/20/2023,29,58,Burrito,"Thunder Bay, Ontario, Canada",Hot,Hot,Basic,14,Urban,Large,M,19.74,3,1,2,2,1,3.95,"(48.38, -89.25)",Sunny,Good
b16fbba5-438d-4c10-9024-10c0e714ea81,11/1/2023,51,23,Sausage Roll,"Kingston, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,56.58,5,2,2,2,1,8.08,"(44.23, -76.48)",Snow,Good
591f229e-630c-4239-ada6-8ac67887ef0c,9/23/2023,57,56,Noodles,"Mississauga, Ontario, Canada",Hot,Hot,Basic,14,Rural,Small,M,72.38,1,3,1,1,0,36.19,"(43.59, -79.64)",Sunny,Good
048710d5-ed97-4997-a0f8-661f99f2f2eb,3/2/2023,35,51,Dumplings,"Brampton, Ontario, Canada",Cold,Cold,Premium,27,Rural,Small,F,41.11,5,1,2,0,1,5.87,"(43.68, -79.76)",Snow,Good
50c24cfe-1556-4ee3-9548-31e4a9ff49db,5/14/2023,56,39,Tacos,"Hamilton, Ontario, Canada",Hot,Hot,Premium,27,Urban,Large,M,85.14,5,1,2,1,0,12.16,"(43.26, -79.87)",Snow,Good
8d22f24c-faf8-4617-bef2-366bc3e858eb,3/23/2023,19,29,Sushi,"Oakville, Ontario, Canada",Hot,Hot,Basic,14,Rural,Small,F,78.58,1,1,2,2,1,26.19,"(43.45, -79.68)",Snow,Good
da957bae-d089-4ce2-85a4-7bd548db1293,10/6/2023,34,44,Pasta,"Brampton, Ontario, Canada",Hot,Hot,Basic,14,Urban,Small,M,61.84,5,3,2,2,1,8.83,"(43.68, -79.76)",Sunny,Good
0a15823b-5325-4f37-95d7-64a8ceabff32,1/20/2024,46,56,Noodles,"Toronto, Ontario, Canada",Hot,Hot,Basic,14,Rural,Large,M,98.36,5,0,2,1,0,14.05,"(43.7, -79.42)",Snow,Good
